Driver_ID,Distance_Feature,Speeding_Feature
3423313949,176.96,023
3423310560,200.62,008
3423312538,197.08,014
3423313034,196.95,011
3423314125,116.58,004
3423314042,174.58,005
3423311122,187.16,011
3423313801,184.46,004
3423314186,170.72,015
3423312739,168.24,010
3423313222,187.67,017
3423314143,218.58,009
3423312738,155.02,009
3423313996,153.84,009
3423313599,180.65,016
3423312450,168.76,007
3423312864,153.5,001
3423311401,159.53,015
3423312501,207.44,013
3423313320,229.3,015
3423313914,180.6,013
3423311915,165.09,004
3423311600,205.4,011
3423311911,171.19,010
3423311432,188.24,003
3423313774,189.25,007
3423311673,160.94,013
3423313021,185.58,003
3423312227,171.79,006
3423312212,179.7,009
3423311441,193.68,008
3423311471,195.95,004
3423311677,169.72,006
3423312345,207.05,013
3423312969,205.62,011
3423312999,166.64,011
3423313974,168.34,009
3423310525,185.5,013
3423311428,191.31,007
3423314165,140.59,003
3423311986,188.61,009
3423312504,167.46,011
3423312273,186.26,004
3423311042,188.34,018
3423312283,157.73,012
3423311250,175.69,016
3423312862,134.54,010
3423311215,190.28,010
3423314030,168.01,003
3423311541,188.49,011
3423314040,164.43,012
3423310896,186.42,014
3423310760,201.97,017
3423312556,201.38,001
3423311678,196.34,009
3423314395,171.64,016
3423313759,183.96,006
3423311862,192.31,008
3423310965,180.63,012
3423312062,194.13,011
3423313123,175.76,005
3423312220,163.89,008
3423313788,164.29,012
3423310484,170.9,015
3423312994,166.87,015
3423311427,164.77,006
3423313767,184.45,012
3423312678,191.82,007
3423311311,183.61,014
3423313594,171.42,004
3423313154,186.55,008
3423312104,200.37,006
3423311806,166.72,009
3423312907,192.38,010
3423312023,151.88,004
3423312366,196.56,001
3423312102,172.43,011
3423313847,169.64,009
3423311616,177.33,001
3423312005,156.76,015
3423314064,165.76,005
3423314348,176.43,011
3423313133,159.11,016
3423313556,186.67,015
3423314209,169.32,010
3423311496,177.78,011
3423311007,180.73,001
3423312313,202.18,001
3423312159,159.31,010
3423311666,166.8,010
3423312328,177.09,007
3423310718,170.6,003
3423311372,190.14,013
3423310757,201.05,009
3423312666,174.91,014
3423310793,168.01,015
3423313060,152.99,006
3423310699,145.17,015
3423313445,174.44,009
3423311503,181.52,014
3423312162,185.27,009
3423313270,176.37,011
3423313923,159.92,015
3423311338,150.21,001
3423311417,152.6,015
3423313992,197.71,009
3423311543,174.78,004
3423312398,156.2,004
3423310970,174.5,006
3423312772,210.4,010
3423312071,200.05,009
3423313523,164.96,005
3423310790,176.5,011
3423311535,192.86,021
3423311671,188.22,008
3423310528,178.57,017
3423312026,203.38,008
3423312426,192.32,014
3423310897,176.15,009
3423312080,156.61,020
3423311502,176.51,014
3423310875,190.66,007
3423311299,154.62,005
3423310784,162.97,015
3423311645,207.96,007
3423311750,176.65,011
3423312557,164.56,000
3423312711,203.41,007
3423314405,182.19,015
3423313785,201.68,016
3423311720,135.38,008
3423310849,153.45,001
3423310939,182.71,011
3423310505,177.44,004
3423312205,208.52,005
3423311422,175.58,011
3423311929,161.6,006
3423313965,168.09,012
3423313072,168.77,010
3423313258,158.86,014
3423311999,182.16,006
3423312965,199.42,008
3423311467,172.99,010
3423311074,182.44,010
3423310814,166.96,008
3423311459,153.58,012
3423310920,185.68,018
3423311219,214.8,020
3423310460,185.39,020
3423314058,169.35,019
3423313313,181.75,010
3423311165,159.89,017
3423310652,196.52,012
3423311383,169.65,014
3423313327,192.21,008
3423313079,180.29,020
3423312932,222.08,011
3423311728,165.1,013
3423314434,212.75,009
3423311292,170.64,013
3423314315,196.2,014
3423310889,189.99,012
3423310851,208.96,010
3423313381,219.39,001
3423311448,188.25,010
3423311551,187.13,012
3423313834,187.28,008
3423312123,192.74,013
3423310590,211.2,008
3423312146,189.88,009
3423312648,165.58,006
3423310473,191.88,007
3423312226,194.22,012
3423310647,167.22,002
3423311832,185.37,014
3423311103,203.8,022
3423311192,167.05,010
3423314043,177.48,019
3423312391,170.22,016
3423312567,209.76,018
3423310685,160.04,010
3423312600,176.17,005
3423312921,170.91,012
3423313630,176.14,005
3423311533,168.03,009
